id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
13047619,jg230064,2023-04-19t20:05:00.000,037xx s wentworth ave,0486,battery,domestic battery simple,residence,False,True,0915,009,34,08b,1175560,1880211,2023,2023-04-26t16:53:52.000,41.826671835,-87.631406808
13047685,jg230127,2023-04-19t20:00:00.000,054xx s halsted st,0430,battery,aggravated - other dangerous weapon,sidewalk,False,False,0934,009,61,04b,1171892,1868918,2023,2023-04-26t16:53:52.000,41.795764158,-87.645195709
13047931,jg230376,2023-04-19t20:00:00.000,074xx n ridge blvd,0820,theft,$500 and under,street,False,False,2424,024,1,06,1160604,1949454,2023,2023-04-26t16:53:52.000,42.017001674,-87.684355065
13047840,jg230247,2023-04-19t20:00:00.000,022xx e 67th st,0910,motor vehicle theft,automobile,other (specify),False,False,0331,003,43,07,1192207,1860980,2023,2023-04-26t16:53:52.000,41.773511344,-87.570958858
13048163,jg230676,2023-04-19t20:00:00.000,017xx w 82nd st,0486,battery,domestic battery simple,residence,False,True,0614,006,71,08b,1166342,1850324,2023,2023-04-26t16:53:52.000,41.744859882,-87.666076808
13048077,jg230523,2023-04-19t20:00:00.000,078xx s normal ave,0910,motor vehicle theft,automobile,street,False,False,0621,006,69,07,1174327,1852702,2023,2023-04-26t16:53:52.000,41.751211776,-87.636748135
13048022,jg230539,2023-04-19t20:00:00.000,109xx s avenue b,2825,other offense,harassment by telephone,residence,False,True,0432,004,52,26,1204790,1833075,2023,2023-04-26t16:53:52.000,41.696622948,-87.525793413
13048233,jg230712,2023-04-19t20:00:00.000,034xx w waveland ave,0910,motor vehicle theft,automobile,street,False,False,1732,017,16,07,1152853,1924390,2023,2023-04-26t16:53:52.000,41.948382383,-87.71354428
13047774,jg230210,2023-04-19t20:00:00.000,035xx w adams st,0560,assault,simple,apartment,False,True,1123,011,27,08a,1152888,1898846,2023,2023-04-26t16:53:52.000,41.878286676,-87.714093543
13049706,jg231652,2023-04-19t20:00:00.000,054xx n mobile ave,0810,theft,over $500,street,False,False,1622,016,11,06,1133243,1935998,2023,2023-04-26t16:53:52.000,41.980602388,-87.785354874
13048005,jg230480,2023-04-19t20:00:00.000,063xx s austin ave,1150,deceptive practice,credit card fraud,street,False,False,0812,008,64,11,1137501,1861981,2023,2023-04-26t16:53:52.000,41.777414024,-87.771477209
13047732,jg230061,2023-04-19t19:59:00.000,043xx s ashland ave,0860,theft,retail theft,small retail store,False,False,0924,009,61,06,1166397,1876037,2023,2023-04-26t16:53:52.000,41.815418448,-87.66514317
13047706,jg230073,2023-04-19t19:57:00.000,022xx n avers ave,143a,weapons violation,unlawful possession - handgun,street,True,False,2525,025,22,15,1150347,1914546,2023,2023-04-26t16:53:52.000,41.921418982,-87.723013489
13047643,jg230066,2023-04-19t19:56:00.000,116xx s prairie ave,1477,weapons violation,reckless firearm discharge,street,False,False,0532,005,53,15,1180004,1827631,2023,2023-04-26t16:53:52.000,41.682285713,-87.616709578
13047633,jg230112,2023-04-19t19:54:00.000,035xx n broadway,0860,theft,retail theft,grocery food store,False,False,1925,019,6,06,1171076,1923738,2023,2023-04-26t16:53:52.000,41.946212132,-87.646579678
13049469,jg232179,2023-04-19t19:50:00.000,001xx n halsted st,1320,criminal damage,to vehicle,street,False,False,1224,012,28,14,1171020,1901308,2023,2023-04-26t16:53:52.000,41.884664284,-87.647444858
13050377,jg230076,2023-04-19t19:50:00.000,006xx e 90th st,1310,criminal damage,to property,apartment,False,False,0633,006,44,14,1182155,1845445,2023,2023-04-26t16:53:52.000,41.731120259,-87.608286678
13047737,jg230109,2023-04-19t19:49:00.000,032xx w douglas blvd,1710,offense involving children,endangering life / health of child,apartment,False,True,1022,010,29,20,1154820,1893104,2023,2023-04-26t16:53:52.000,41.862491547,-87.707153432
13047743,jg230090,2023-04-19t19:47:00.000,064xx n ravenswood ave,1812,narcotics,possess - cannabis more than 30 grams,street,False,False,2432,024,1,18,1163190,1942706,2023,2023-04-26t16:53:52.000,41.99843081,-87.675030191
13048357,jg230183,2023-04-19t19:43:00.000,005xx s state st,0460,battery,simple,college / university - residence hall,False,True,0123,001,32,08b,1176447,1897915,2023,2023-04-26t16:53:52.000,41.875232942,-87.6276188
13047604,jg230108,2023-04-19t19:39:00.000,029xx w peterson ave,502r,other offense,vehicle title / registration offense,street,True,False,2413,024,2,26,1155490,1939729,2023,2023-04-26t16:53:52.000,41.990420737,-87.703436619
13047701,jg230060,2023-04-19t19:31:00.000,013xx w albion ave,2027,narcotics,possess - crack,sidewalk,False,False,2432,024,1,18,1166119,1944189,2023,2023-04-26t16:53:52.000,42.002437896,-87.664212751
13047811,jg230193,2023-04-19t19:30:00.000,027xx n leavitt st,0486,battery,domestic battery simple,sidewalk,False,True,1931,019,7,08b,1161919,1918129,2023,2023-04-26t16:53:52.000,41.931017098,-87.680394757
13047679,jg230049,2023-04-19t19:29:00.000,020xx w 79th st,0860,theft,retail theft,sidewalk,False,False,0611,006,71,06,1164211,1852262,2023,2023-04-26t16:53:52.000,41.750223119,-87.6738307
13047693,jg230052,2023-04-19t19:27:00.000,037xx w palmer st,1310,criminal damage,to property,residence,False,False,2525,025,22,14,1151001,1914361,2023,2023-04-26t16:53:52.000,41.920898528,-87.72061537
13047527,jg230059,2023-04-19t19:24:00.000,002xx w 76th st,2024,narcotics,possess - heroin (white),street,True,False,0623,006,69,18,1175970,1854574,2023,2023-04-26t16:53:52.000,41.756312108,-87.630671355
13047722,jg230063,2023-04-19t19:22:00.000,033xx w belmont ave,1460,weapons violation,possess firearm / ammunition - no foid card,street,True,False,1733,017,21,15,1153334,1921083,2023,2023-04-26t16:53:52.000,41.939298173,-87.711864345
13047684,jg230034,2023-04-19t19:20:00.000,031xx w irving park rd,0460,battery,simple,cta bus,False,False,1724,017,16,08b,1154530,1926422,2023,2023-04-26t16:53:52.000,41.953924886,-87.70732538
13047689,jg230136,2023-04-19t19:15:00.000,003xx n loomis st,0810,theft,over $500,street,False,False,1215,012,28,06,1166915,1902115,2023,2023-04-26t16:53:52.000,41.886967795,-87.662495761
13047970,jg230424,2023-04-19t19:15:00.000,006xx n central ave,0910,motor vehicle theft,automobile,street,False,False,1524,015,25,07,1138918,1903625,2023,2023-04-26t16:53:52.000,41.891665999,-87.76527277
13047607,jg230033,2023-04-19t19:12:00.000,052xx s wood st,0486,battery,domestic battery simple,vehicle non-commercial,False,True,0932,009,61,08b,1165234,1870012,2023,2023-04-26t16:53:52.000,41.798909884,-87.66957994
13047454,jg230019,2023-04-19t19:11:00.000,072xx s bennett ave,1477,weapons violation,reckless firearm discharge,street,False,False,0333,003,43,15,1189960,1857350,2023,2023-04-26t16:53:52.000,41.763604694,-87.579312369
13047550,jg230025,2023-04-19t19:06:00.000,036xx w 85th st,1310,criminal damage,to property,apartment,False,False,0834,008,70,14,1153502,1847969,2023,2023-04-26t16:53:52.000,41.73866095,-87.713187034
13047758,jg230184,2023-04-19t19:00:00.000,008xx s laflin st,0820,theft,$500 and under,residence - porch / hallway,False,False,1231,012,28,06,1166514,1896353,2023,2023-04-26t16:53:52.000,41.871165007,-87.664133325
13048162,jg230684,2023-04-19t19:00:00.000,014xx n dayton st,0810,theft,over $500,street,False,False,1822,018,8,06,1170424,1909391,2023,2023-04-26t16:53:52.000,41.906857592,-87.649396829
13048907,jg231548,2023-04-19t19:00:00.000,039xx w cermak rd,0820,theft,$500 and under,coin operated machine,False,False,1014,010,29,06,1150274,1889087,2023,2023-04-26t16:53:52.000,41.851558186,-87.723945996
13047653,jg230017,2023-04-19t19:00:00.000,095xx s perry ave,0486,battery,domestic battery simple,residence,False,True,0511,005,49,08b,1177291,1841668,2023,2023-04-26t16:53:52.000,41.720866733,-87.62621881
13047974,jg230453,2023-04-19t19:00:00.000,054xx s bishop st,0810,theft,over $500,street,False,False,0934,009,61,06,1167593,1868621,2023,2023-04-26t16:53:52.000,41.795042507,-87.660968848
13047873,jg230277,2023-04-19t19:00:00.000,040xx w harrison st,0910,motor vehicle theft,automobile,street,False,False,1132,011,26,07,1149616,1897056,2023,2023-04-26t16:53:52.000,41.873438866,-87.726154185
13047703,jg230144,2023-04-19t19:00:00.000,077xx s merrill ave,0910,motor vehicle theft,automobile,street,False,False,0414,004,43,07,1191881,1853994,2023,2023-04-26t16:53:52.000,41.754349133,-87.572380428
13048644,jg231366,2023-04-19t19:00:00.000,107xx s bensley ave,0850,theft,attempt theft,residence,False,False,0434,004,51,06,1194566,1834239,2023,2023-04-26t16:53:52.000,41.700074035,-87.56318866
13047670,jg230020,2023-04-19t19:00:00.000,027xx s dearborn st,0486,battery,domestic battery simple,cha apartment,False,True,0133,001,35,08b,1176315,1886573,2023,2023-04-26t16:53:52.000,41.844112707,-87.628445336
13047956,jg230403,2023-04-19t19:00:00.000,075xx n osceola ave,0910,motor vehicle theft,automobile,street,False,False,1611,016,9,07,1125734,1949520,2023,2023-04-26t16:53:52.000,42.017836542,-87.812668554
13047787,jg230164,2023-04-19t19:00:00.000,049xx w north ave,0910,motor vehicle theft,automobile,street,False,False,2533,025,25,07,1142738,1910172,2023,2023-04-26t16:53:52.000,41.909561458,-87.751080276
13049729,jg232120,2023-04-19t19:00:00.000,052xx n rivers edge ter,1130,deceptive practice,fraud or confidence game,apartment,False,False,1712,017,13,11,1147642,1934449,2023,2023-04-26t16:53:52.000,41.97608684,-87.732439724
13048592,jg230068,2023-04-19t19:00:00.000,009xx w kinzie st,0810,theft,over $500,street,False,False,1214,012,24,06,1170259,1902888,2023,2023-04-26t16:53:52.000,41.889016567,-87.650193151
13048552,jg231054,2023-04-19t19:00:00.000,020xx w coulter st,0920,motor vehicle theft,attempt - automobile,street,False,False,1034,010,31,07,1163113,1888264,2023,2023-04-26t16:53:52.000,41.849040103,-87.676846706
13047544,jg230016,2023-04-19t18:58:00.000,003xx n central ave,1210,deceptive practice,theft of labor / services,street,False,False,1512,015,25,11,1138984,1901661,2023,2023-04-26t16:53:52.000,41.886275336,-87.765078145
13047648,jg230032,2023-04-19t18:50:00.000,078xx s marshfield ave,0486,battery,domestic battery simple,apartment,True,True,0611,006,71,08b,1166705,1852767,2023,2023-04-26t16:53:52.000,41.751556088,-87.664677158
13047493,jg230011,2023-04-19t18:50:00.000,054xx n clark st,0860,theft,retail theft,drug store,False,False,2012,020,77,06,1165048,1936387,2023,2023-04-26t16:53:52.000,41.981051896,-87.668375719
13047615,jg230035,2023-04-19t18:50:00.000,008xx w marquette rd,0486,battery,domestic battery simple,apartment,False,True,0723,007,68,08b,1171656,1860420,2023,2023-04-26t16:53:52.000,41.772449857,-87.646310122
13047645,jg230010,2023-04-19t18:50:00.000,025xx e 77th st,0920,motor vehicle theft,attempt - automobile,vehicle non-commercial,False,False,0421,004,43,07,1194316,1854398,2023,2023-04-26t16:53:52.000,41.755398293,-87.563443849
13047710,jg230057,2023-04-19t18:45:00.000,049xx s indiana ave,4650,other offense,sex offender - fail to register,residence - garage,False,False,0224,002,38,26,1178432,1872402,2023,2023-04-26t16:53:52.000,41.805178409,-87.621107528
13047712,jg229993,2023-04-19t18:45:00.000,013xx w wilson ave,0486,battery,domestic battery simple,apartment,True,True,1913,019,3,08b,1166469,1930665,2023,2023-04-26t16:53:52.000,41.965320149,-87.663314347
13047530,jg230002,2023-04-19t18:38:00.000,079xx s marquette ave,141b,weapons violation,unlawful use - other firearm,apartment,False,False,0422,004,46,15,1195558,1852808,2023,2023-04-26t16:53:52.000,41.751004623,-87.558944779
13047553,jg229966,2023-04-19t18:30:00.000,007xx n franklin st,143a,weapons violation,unlawful possession - handgun,street,True,False,1831,018,8,15,1174187,1905538,2023,2023-04-26t16:53:52.000,41.896201597,-87.635688997
13047460,jg229995,2023-04-19t18:30:00.000,019xx w 21st pl,2826,other offense,harassment by electronic means,residence,False,False,1234,012,31,26,1163794,1889755,2023,2023-04-26t16:53:52.000,41.85311724,-87.674305373
13047960,jg230417,2023-04-19t18:30:00.000,069xx s carpenter st,0810,theft,over $500,vacant lot / land,False,False,0733,007,68,06,1170510,1858856,2023,2023-04-26t16:53:52.000,41.768183093,-87.65055654
13047779,jg230225,2023-04-19t18:30:00.000,004xx s state st,0820,theft,$500 and under,street,False,False,0113,001,32,06,1176436,1898416,2023,2023-04-26t16:53:52.000,41.876607964,-87.627644063
13048351,jg230625,2023-04-19t18:20:00.000,002xx w 95th st,0610,burglary,forcible entry,commercial / business office,False,False,0511,005,49,05,1176170,1841939,2023,2023-04-26t16:53:52.000,41.721635587,-87.63031666
13047614,jg230021,2023-04-19t18:20:00.000,001xx w jackson blvd,0320,robbery,strong arm - no weapon,street,False,False,0122,001,32,03,1174916,1898956,2023,2023-04-26t16:53:52.000,41.878123916,-87.633208786
13047453,jg229974,2023-04-19t18:18:00.000,032xx w north ave,0560,assault,simple,street,False,False,1422,014,23,08a,1154551,1910454,2023,2023-04-26t16:53:52.000,41.910107045,-87.707676543
13047644,jg229968,2023-04-19t18:16:00.000,0000x e madison st,0860,theft,retail theft,small retail store,True,False,0112,001,32,06,1176542,1900407,2023,2023-04-26t16:53:52.000,41.88206899,-87.627194723
13047651,jg229975,2023-04-19t18:16:00.000,001xx e 120th st,0820,theft,$500 and under,residence,False,True,0532,005,53,06,1179392,1825427,2023,2023-04-26t16:53:52.000,41.676251558,-87.61901673
13047461,jg229989,2023-04-19t18:15:00.000,056xx n kenmore ave,1570,sex offense,public indecency,alley,False,False,2022,020,77,17,1168232,1937571,2023,2023-04-26t16:53:52.000,41.984232397,-87.656631655
13047623,jg229970,2023-04-19t18:10:00.000,012xx w madison st,0460,battery,simple,street,False,False,1224,012,28,08b,1168278,1900173,2023,2023-04-26t16:53:52.000,41.881609458,-87.657546635
13047798,jg229945,2023-04-19t18:08:00.000,032xx n clark st,0560,assault,simple,small retail store,False,False,1924,019,6,08a,1169868,1921628,2023,2023-04-26t16:53:52.000,41.94044868,-87.651081589
13048257,jg230795,2023-04-19t18:04:00.000,004xx e illinois st,0820,theft,$500 and under,restaurant,False,False,1834,018,8,06,1179396,1903711,2023,2023-04-26t16:53:52.000,41.891070406,-87.616613661
13047513,jg229951,2023-04-19t18:02:00.000,001xx e chicago ave,0860,theft,retail theft,department store,True,False,1833,018,8,06,1177003,1905748,2023,2023-04-26t16:53:52.000,41.896714548,-87.625340136
13047954,jg230401,2023-04-19t18:00:00.000,001xx n mayfield ave,0810,theft,over $500,residence,False,False,1512,015,25,06,1137139,1900444,2023,2023-04-26t16:53:52.000,41.882969054,-87.771882766
13047462,jg230004,2023-04-19t18:00:00.000,019xx n milwaukee ave,1320,criminal damage,to vehicle,street,False,False,1434,014,22,14,1160275,1912748,2023,2023-04-26t16:53:52.000,41.916285455,-87.68658527
13048254,jg230782,2023-04-19t18:00:00.000,034xx w leland ave,0910,motor vehicle theft,automobile,street,False,False,1723,017,14,07,1152428,1931013,2023,2023-04-26t16:53:52.000,41.966564772,-87.714930821
13048135,jg230657,2023-04-19t18:00:00.000,002xx w superior st,0917,motor vehicle theft,"cycle, scooter, bike with vin",street,False,False,1831,018,8,07,1174432,1905316,2023,2023-04-26t16:53:52.000,41.895586947,-87.634795808
13047519,jg229964,2023-04-19t18:00:00.000,032xx w madison st,0910,motor vehicle theft,automobile,street,False,False,1124,011,27,07,1154843,1899836,2023,2023-04-26t16:53:52.000,41.880964405,-87.706888649
13048530,jg231253,2023-04-19t18:00:00.000,044xx n malden st,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,1913,019,3,07,1166743,1929560,2023,2023-04-26t16:53:52.000,41.962282104,-87.662338732
13047766,jg230199,2023-04-19t18:00:00.000,012xx s michigan ave,0560,assault,simple,restaurant,False,False,0131,001,33,08a,1177418,1894937,2023,2023-04-26t16:53:52.000,41.86703917,-87.624144053
13047625,jg230094,2023-04-19t18:00:00.000,046xx s vincennes ave,0486,battery,domestic battery simple,residence,False,True,0221,002,38,08b,1180401,1874451,2023,2023-04-26t16:53:52.000,41.810756035,-87.613823211
13047939,jg230374,2023-04-19t18:00:00.000,035xx n janssen ave,0910,motor vehicle theft,automobile,street,False,False,1922,019,6,07,1166012,1923558,2023,2023-04-26t16:53:52.000,41.945828032,-87.665198352
13049224,jg231712,2023-04-19t18:00:00.000,078xx s halsted st,0910,motor vehicle theft,automobile,vacant lot / land,False,False,0621,006,71,07,1172329,1852812,2023,2023-04-26t16:53:52.000,41.751557787,-87.644066569
13048223,jg230418,2023-04-19t18:00:00.000,053xx s christiana ave,0810,theft,over $500,street,False,False,0822,008,63,06,1154952,1869019,2023,2023-04-26t16:53:52.000,41.796396634,-87.707313151
13050019,jg231917,2023-04-19t18:00:00.000,038xx n normandy ave,0312,robbery,armed - knife / cutting instrument,apartment,False,False,1632,016,17,03,1130843,1924606,2023,2023-04-26t16:53:52.000,41.949383354,-87.794444909
13049429,jg232037,2023-04-19t18:00:00.000,003xx n laflin st,0810,theft,over $500,street,False,False,1215,012,28,06,1166406,1902408,2023,2023-04-26t16:53:52.000,41.887782713,-87.664356553
13047438,jg229929,2023-04-19t17:51:00.000,105xx s racine ave,0486,battery,domestic battery simple,residence,False,True,2232,022,73,08b,1170188,1834979,2023,2023-04-26t16:53:52.000,41.702668251,-87.652429236
13047500,jg229948,2023-04-19t17:50:00.000,0000x n leclaire ave,1822,narcotics,manufacture / deliver - cannabis over 10 grams,sidewalk,True,False,1533,015,25,18,1142387,1899664,2023,2023-04-26t16:53:52.000,41.880732804,-87.752630983
13047400,jg229927,2023-04-19t17:49:00.000,065xx n ashland ave,1477,weapons violation,reckless firearm discharge,alley,False,False,2432,024,1,15,1164426,1943499,2023,2023-04-26t16:53:52.000,42.000580656,-87.670460774
13047422,jg229950,2023-04-19t17:44:00.000,012xx w 81st st,143a,weapons violation,unlawful possession - handgun,sidewalk,False,False,0613,006,71,15,1169292,1851066,2023,2023-04-26t16:53:52.000,41.746832751,-87.65524615
13050376,jg230005,2023-04-19t17:44:00.000,079xx s parnell ave,0486,battery,domestic battery simple,apartment,False,True,0621,006,44,08b,1174008,1852309,2023,2023-04-26t16:53:52.000,41.750140416,-87.637928748
13047507,jg229963,2023-04-19t17:43:00.000,033xx n western ave,0860,theft,retail theft,department store,False,False,1921,019,5,06,1159785,1922188,2023,2023-04-26t16:53:52.000,41.942199582,-87.688124523
13047452,jg230012,2023-04-19t17:40:00.000,027xx n austin ave,0810,theft,over $500,other (specify),False,False,2514,025,19,06,1135928,1917517,2023,2023-04-26t16:53:52.000,41.929841124,-87.775922295
13047630,jg229955,2023-04-19t17:32:00.000,024xx w chicago ave,0860,theft,retail theft,drug store,False,False,1221,012,24,06,1160005,1905256,2023,2023-04-26t16:53:52.000,41.895732399,-87.687784384
13047632,jg229909,2023-04-19t17:30:00.000,015xx e 82nd st,1310,criminal damage,to property,apartment,False,False,0411,004,45,14,1187784,1850915,2023,2023-04-26t16:53:52.000,41.745998523,-87.587492215
13047926,jg230312,2023-04-19t17:30:00.000,063xx n wayne ave,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,2433,024,77,07,1166144,1942233,2023,2023-04-26t16:53:52.000,41.997070055,-87.664177015
13048325,jg230809,2023-04-19t17:30:00.000,015xx w fulton st,0810,theft,over $500,street,False,False,1215,012,28,06,1165989,1901945,2023,2023-04-26t16:53:52.000,41.886521117,-87.66590113
13050173,jg233127,2023-04-19t17:30:00.000,012xx w diversey pkwy,2826,other offense,harassment by electronic means,apartment,False,False,1932,019,7,26,1167592,1918729,2023,2023-04-26t16:53:52.000,41.932543085,-87.659530365
13047494,jg229932,2023-04-19t17:30:00.000,065xx s halsted st,0560,assault,simple,school - public grounds,False,True,0723,007,68,08a,1172092,1861585,2023,2023-04-26t16:53:52.000,41.775637186,-87.644677678
13048110,jg230608,2023-04-19t17:20:00.000,001xx s state st,0560,assault,simple,small retail store,False,False,0112,001,32,08a,1176405,1899613,2023,2023-04-26t16:53:52.000,41.879893301,-87.627721751
13047467,jg229893,2023-04-19t17:19:00.000,027xx n elston ave,0860,theft,retail theft,street,False,False,1432,014,22,06,1160206,1918257,2023,2023-04-26t16:53:52.000,41.931403963,-87.686686143
