id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,crime_rating
13047840,jg230247,2023-04-19t20:00:00.000,022xx e 67th st,0910,motor vehicle theft,automobile,other (specify),False,False,331,3,43,07,1192207.0,1860980.0,2023,2023-04-26t16:53:52.000,41.773511344,-87.570958858,4
13048163,jg230676,2023-04-19t20:00:00.000,017xx w 82nd st,0486,battery,domestic battery simple,residence,False,True,614,6,71,08b,1166342.0,1850324.0,2023,2023-04-26t16:53:52.000,41.744859882,-87.666076808,5
13048077,jg230523,2023-04-19t20:00:00.000,078xx s normal ave,0910,motor vehicle theft,automobile,street,False,False,621,6,69,07,1174327.0,1852702.0,2023,2023-04-26t16:53:52.000,41.751211776,-87.636748135,4
13048022,jg230539,2023-04-19t20:00:00.000,109xx s avenue b,2825,other offense,harassment by telephone,residence,False,True,432,4,52,26,1204790.0,1833075.0,2023,2023-04-26t16:53:52.000,41.696622948,-87.525793413,3
13048233,jg230712,2023-04-19t20:00:00.000,034xx w waveland ave,0910,motor vehicle theft,automobile,street,False,False,1732,17,16,07,1152853.0,1924390.0,2023,2023-04-26t16:53:52.000,41.948382383,-87.71354428,4
13047774,jg230210,2023-04-19t20:00:00.000,035xx w adams st,0560,assault,simple,apartment,False,True,1123,11,27,08a,1152888.0,1898846.0,2023,2023-04-26t16:53:52.000,41.878286676,-87.714093543,5
13049706,jg231652,2023-04-19t20:00:00.000,054xx n mobile ave,0810,theft,over $500,street,False,False,1622,16,11,06,1133243.0,1935998.0,2023,2023-04-26t16:53:52.000,41.980602388,-87.785354874,4
13048005,jg230480,2023-04-19t20:00:00.000,063xx s austin ave,1150,deceptive practice,credit card fraud,street,False,False,812,8,64,11,1137501.0,1861981.0,2023,2023-04-26t16:53:52.000,41.777414024,-87.771477209,4
13047732,jg230061,2023-04-19t19:59:00.000,043xx s ashland ave,0860,theft,retail theft,small retail store,False,False,924,9,61,06,1166397.0,1876037.0,2023,2023-04-26t16:53:52.000,41.815418448,-87.66514317,4
13047706,jg230073,2023-04-19t19:57:00.000,022xx n avers ave,143a,weapons violation,unlawful possession - handgun,street,True,False,2525,25,22,15,1150347.0,1914546.0,2023,2023-04-26t16:53:52.000,41.921418982,-87.723013489,5
13047643,jg230066,2023-04-19t19:56:00.000,116xx s prairie ave,1477,weapons violation,reckless firearm discharge,street,False,False,532,5,53,15,1180004.0,1827631.0,2023,2023-04-26t16:53:52.000,41.682285713,-87.616709578,5
13047633,jg230112,2023-04-19t19:54:00.000,035xx n broadway,0860,theft,retail theft,grocery food store,False,False,1925,19,6,06,1171076.0,1923738.0,2023,2023-04-26t16:53:52.000,41.946212132,-87.646579678,4
13049469,jg232179,2023-04-19t19:50:00.000,001xx n halsted st,1320,criminal damage,to vehicle,street,False,False,1224,12,28,14,1171020.0,1901308.0,2023,2023-04-26t16:53:52.000,41.884664284,-87.647444858,5
13050377,jg230076,2023-04-19t19:50:00.000,006xx e 90th st,1310,criminal damage,to property,apartment,False,False,633,6,44,14,1182155.0,1845445.0,2023,2023-04-26t16:53:52.000,41.731120259,-87.608286678,5
13047737,jg230109,2023-04-19t19:49:00.000,032xx w douglas blvd,1710,offense involving children,endangering life / health of child,apartment,False,True,1022,10,29,20,1154820.0,1893104.0,2023,2023-04-26t16:53:52.000,41.862491547,-87.707153432,5
13047743,jg230090,2023-04-19t19:47:00.000,064xx n ravenswood ave,1812,narcotics,possess - cannabis more than 30 grams,street,False,False,2432,24,1,18,1163190.0,1942706.0,2023,2023-04-26t16:53:52.000,41.99843081,-87.675030191,5
13048357,jg230183,2023-04-19t19:43:00.000,005xx s state st,0460,battery,simple,college / university - residence hall,False,True,123,1,32,08b,1176447.0,1897915.0,2023,2023-04-26t16:53:52.000,41.875232942,-87.6276188,5
13047604,jg230108,2023-04-19t19:39:00.000,029xx w peterson ave,502r,other offense,vehicle title / registration offense,street,True,False,2413,24,2,26,1155490.0,1939729.0,2023,2023-04-26t16:53:52.000,41.990420737,-87.703436619,3
13047701,jg230060,2023-04-19t19:31:00.000,013xx w albion ave,2027,narcotics,possess - crack,sidewalk,False,False,2432,24,1,18,1166119.0,1944189.0,2023,2023-04-26t16:53:52.000,42.002437896,-87.664212751,5
13047811,jg230193,2023-04-19t19:30:00.000,027xx n leavitt st,0486,battery,domestic battery simple,sidewalk,False,True,1931,19,7,08b,1161919.0,1918129.0,2023,2023-04-26t16:53:52.000,41.931017098,-87.680394757,5
13047679,jg230049,2023-04-19t19:29:00.000,020xx w 79th st,0860,theft,retail theft,sidewalk,False,False,611,6,71,06,1164211.0,1852262.0,2023,2023-04-26t16:53:52.000,41.750223119,-87.6738307,4
13047693,jg230052,2023-04-19t19:27:00.000,037xx w palmer st,1310,criminal damage,to property,residence,False,False,2525,25,22,14,1151001.0,1914361.0,2023,2023-04-26t16:53:52.000,41.920898528,-87.72061537,5
13047527,jg230059,2023-04-19t19:24:00.000,002xx w 76th st,2024,narcotics,possess - heroin (white),street,True,False,623,6,69,18,1175970.0,1854574.0,2023,2023-04-26t16:53:52.000,41.756312108,-87.630671355,5
13047722,jg230063,2023-04-19t19:22:00.000,033xx w belmont ave,1460,weapons violation,possess firearm / ammunition - no foid card,street,True,False,1733,17,21,15,1153334.0,1921083.0,2023,2023-04-26t16:53:52.000,41.939298173,-87.711864345,5
13047684,jg230034,2023-04-19t19:20:00.000,031xx w irving park rd,0460,battery,simple,cta bus,False,False,1724,17,16,08b,1154530.0,1926422.0,2023,2023-04-26t16:53:52.000,41.953924886,-87.70732538,5
13047689,jg230136,2023-04-19t19:15:00.000,003xx n loomis st,0810,theft,over $500,street,False,False,1215,12,28,06,1166915.0,1902115.0,2023,2023-04-26t16:53:52.000,41.886967795,-87.662495761,4
13047970,jg230424,2023-04-19t19:15:00.000,006xx n central ave,0910,motor vehicle theft,automobile,street,False,False,1524,15,25,07,1138918.0,1903625.0,2023,2023-04-26t16:53:52.000,41.891665999,-87.76527277,4
13047607,jg230033,2023-04-19t19:12:00.000,052xx s wood st,0486,battery,domestic battery simple,vehicle non-commercial,False,True,932,9,61,08b,1165234.0,1870012.0,2023,2023-04-26t16:53:52.000,41.798909884,-87.66957994,5
13047454,jg230019,2023-04-19t19:11:00.000,072xx s bennett ave,1477,weapons violation,reckless firearm discharge,street,False,False,333,3,43,15,1189960.0,1857350.0,2023,2023-04-26t16:53:52.000,41.763604694,-87.579312369,5
13047550,jg230025,2023-04-19t19:06:00.000,036xx w 85th st,1310,criminal damage,to property,apartment,False,False,834,8,70,14,1153502.0,1847969.0,2023,2023-04-26t16:53:52.000,41.73866095,-87.713187034,5
13047758,jg230184,2023-04-19t19:00:00.000,008xx s laflin st,0820,theft,$500 and under,residence - porch / hallway,False,False,1231,12,28,06,1166514.0,1896353.0,2023,2023-04-26t16:53:52.000,41.871165007,-87.664133325,4
13048162,jg230684,2023-04-19t19:00:00.000,014xx n dayton st,0810,theft,over $500,street,False,False,1822,18,8,06,1170424.0,1909391.0,2023,2023-04-26t16:53:52.000,41.906857592,-87.649396829,4
13048907,jg231548,2023-04-19t19:00:00.000,039xx w cermak rd,0820,theft,$500 and under,coin operated machine,False,False,1014,10,29,06,1150274.0,1889087.0,2023,2023-04-26t16:53:52.000,41.851558186,-87.723945996,4
13047653,jg230017,2023-04-19t19:00:00.000,095xx s perry ave,0486,battery,domestic battery simple,residence,False,True,511,5,49,08b,1177291.0,1841668.0,2023,2023-04-26t16:53:52.000,41.720866733,-87.62621881,5
13047974,jg230453,2023-04-19t19:00:00.000,054xx s bishop st,0810,theft,over $500,street,False,False,934,9,61,06,1167593.0,1868621.0,2023,2023-04-26t16:53:52.000,41.795042507,-87.660968848,4
13047873,jg230277,2023-04-19t19:00:00.000,040xx w harrison st,0910,motor vehicle theft,automobile,street,False,False,1132,11,26,07,1149616.0,1897056.0,2023,2023-04-26t16:53:52.000,41.873438866,-87.726154185,4
13047703,jg230144,2023-04-19t19:00:00.000,077xx s merrill ave,0910,motor vehicle theft,automobile,street,False,False,414,4,43,07,1191881.0,1853994.0,2023,2023-04-26t16:53:52.000,41.754349133,-87.572380428,4
13048644,jg231366,2023-04-19t19:00:00.000,107xx s bensley ave,0850,theft,attempt theft,residence,False,False,434,4,51,06,1194566.0,1834239.0,2023,2023-04-26t16:53:52.000,41.700074035,-87.56318866,4
13047670,jg230020,2023-04-19t19:00:00.000,027xx s dearborn st,0486,battery,domestic battery simple,cha apartment,False,True,133,1,35,08b,1176315.0,1886573.0,2023,2023-04-26t16:53:52.000,41.844112707,-87.628445336,5
13047956,jg230403,2023-04-19t19:00:00.000,075xx n osceola ave,0910,motor vehicle theft,automobile,street,False,False,1611,16,9,07,1125734.0,1949520.0,2023,2023-04-26t16:53:52.000,42.017836542,-87.812668554,4
13047787,jg230164,2023-04-19t19:00:00.000,049xx w north ave,0910,motor vehicle theft,automobile,street,False,False,2533,25,25,07,1142738.0,1910172.0,2023,2023-04-26t16:53:52.000,41.909561458,-87.751080276,4
13049729,jg232120,2023-04-19t19:00:00.000,052xx n rivers edge ter,1130,deceptive practice,fraud or confidence game,apartment,False,False,1712,17,13,11,1147642.0,1934449.0,2023,2023-04-26t16:53:52.000,41.97608684,-87.732439724,4
13048592,jg230068,2023-04-19t19:00:00.000,009xx w kinzie st,0810,theft,over $500,street,False,False,1214,12,24,06,1170259.0,1902888.0,2023,2023-04-26t16:53:52.000,41.889016567,-87.650193151,4
13048552,jg231054,2023-04-19t19:00:00.000,020xx w coulter st,0920,motor vehicle theft,attempt - automobile,street,False,False,1034,10,31,07,1163113.0,1888264.0,2023,2023-04-26t16:53:52.000,41.849040103,-87.676846706,4
13047544,jg230016,2023-04-19t18:58:00.000,003xx n central ave,1210,deceptive practice,theft of labor / services,street,False,False,1512,15,25,11,1138984.0,1901661.0,2023,2023-04-26t16:53:52.000,41.886275336,-87.765078145,4
13047648,jg230032,2023-04-19t18:50:00.000,078xx s marshfield ave,0486,battery,domestic battery simple,apartment,True,True,611,6,71,08b,1166705.0,1852767.0,2023,2023-04-26t16:53:52.000,41.751556088,-87.664677158,5
13047493,jg230011,2023-04-19t18:50:00.000,054xx n clark st,0860,theft,retail theft,drug store,False,False,2012,20,77,06,1165048.0,1936387.0,2023,2023-04-26t16:53:52.000,41.981051896,-87.668375719,4
13047615,jg230035,2023-04-19t18:50:00.000,008xx w marquette rd,0486,battery,domestic battery simple,apartment,False,True,723,7,68,08b,1171656.0,1860420.0,2023,2023-04-26t16:53:52.000,41.772449857,-87.646310122,5
13047645,jg230010,2023-04-19t18:50:00.000,025xx e 77th st,0920,motor vehicle theft,attempt - automobile,vehicle non-commercial,False,False,421,4,43,07,1194316.0,1854398.0,2023,2023-04-26t16:53:52.000,41.755398293,-87.563443849,4
13047710,jg230057,2023-04-19t18:45:00.000,049xx s indiana ave,4650,other offense,sex offender - fail to register,residence - garage,False,False,224,2,38,26,1178432.0,1872402.0,2023,2023-04-26t16:53:52.000,41.805178409,-87.621107528,5
13047712,jg229993,2023-04-19t18:45:00.000,013xx w wilson ave,0486,battery,domestic battery simple,apartment,True,True,1913,19,3,08b,1166469.0,1930665.0,2023,2023-04-26t16:53:52.000,41.965320149,-87.663314347,5
13047530,jg230002,2023-04-19t18:38:00.000,079xx s marquette ave,141b,weapons violation,unlawful use - other firearm,apartment,False,False,422,4,46,15,1195558.0,1852808.0,2023,2023-04-26t16:53:52.000,41.751004623,-87.558944779,5
13047553,jg229966,2023-04-19t18:30:00.000,007xx n franklin st,143a,weapons violation,unlawful possession - handgun,street,True,False,1831,18,8,15,1174187.0,1905538.0,2023,2023-04-26t16:53:52.000,41.896201597,-87.635688997,5
13047460,jg229995,2023-04-19t18:30:00.000,019xx w 21st pl,2826,other offense,harassment by electronic means,residence,False,False,1234,12,31,26,1163794.0,1889755.0,2023,2023-04-26t16:53:52.000,41.85311724,-87.674305373,3
13047960,jg230417,2023-04-19t18:30:00.000,069xx s carpenter st,0810,theft,over $500,vacant lot / land,False,False,733,7,68,06,1170510.0,1858856.0,2023,2023-04-26t16:53:52.000,41.768183093,-87.65055654,4
13047779,jg230225,2023-04-19t18:30:00.000,004xx s state st,0820,theft,$500 and under,street,False,False,113,1,32,06,1176436.0,1898416.0,2023,2023-04-26t16:53:52.000,41.876607964,-87.627644063,4
13048351,jg230625,2023-04-19t18:20:00.000,002xx w 95th st,0610,burglary,forcible entry,commercial / business office,False,False,511,5,49,05,1176170.0,1841939.0,2023,2023-04-26t16:53:52.000,41.721635587,-87.63031666,4
13047614,jg230021,2023-04-19t18:20:00.000,001xx w jackson blvd,0320,robbery,strong arm - no weapon,street,False,False,122,1,32,03,1174916.0,1898956.0,2023,2023-04-26t16:53:52.000,41.878123916,-87.633208786,4
13047453,jg229974,2023-04-19t18:18:00.000,032xx w north ave,0560,assault,simple,street,False,False,1422,14,23,08a,1154551.0,1910454.0,2023,2023-04-26t16:53:52.000,41.910107045,-87.707676543,5
13047644,jg229968,2023-04-19t18:16:00.000,0000x e madison st,0860,theft,retail theft,small retail store,True,False,112,1,32,06,1176542.0,1900407.0,2023,2023-04-26t16:53:52.000,41.88206899,-87.627194723,4
13047651,jg229975,2023-04-19t18:16:00.000,001xx e 120th st,0820,theft,$500 and under,residence,False,True,532,5,53,06,1179392.0,1825427.0,2023,2023-04-26t16:53:52.000,41.676251558,-87.61901673,4
13047461,jg229989,2023-04-19t18:15:00.000,056xx n kenmore ave,1570,sex offense,public indecency,alley,False,False,2022,20,77,17,1168232.0,1937571.0,2023,2023-04-26t16:53:52.000,41.984232397,-87.656631655,5
13047623,jg229970,2023-04-19t18:10:00.000,012xx w madison st,0460,battery,simple,street,False,False,1224,12,28,08b,1168278.0,1900173.0,2023,2023-04-26t16:53:52.000,41.881609458,-87.657546635,5
13047798,jg229945,2023-04-19t18:08:00.000,032xx n clark st,0560,assault,simple,small retail store,False,False,1924,19,6,08a,1169868.0,1921628.0,2023,2023-04-26t16:53:52.000,41.94044868,-87.651081589,5
13048257,jg230795,2023-04-19t18:04:00.000,004xx e illinois st,0820,theft,$500 and under,restaurant,False,False,1834,18,8,06,1179396.0,1903711.0,2023,2023-04-26t16:53:52.000,41.891070406,-87.616613661,4
13047513,jg229951,2023-04-19t18:02:00.000,001xx e chicago ave,0860,theft,retail theft,department store,True,False,1833,18,8,06,1177003.0,1905748.0,2023,2023-04-26t16:53:52.000,41.896714548,-87.625340136,4
13047954,jg230401,2023-04-19t18:00:00.000,001xx n mayfield ave,0810,theft,over $500,residence,False,False,1512,15,25,06,1137139.0,1900444.0,2023,2023-04-26t16:53:52.000,41.882969054,-87.771882766,4
13047462,jg230004,2023-04-19t18:00:00.000,019xx n milwaukee ave,1320,criminal damage,to vehicle,street,False,False,1434,14,22,14,1160275.0,1912748.0,2023,2023-04-26t16:53:52.000,41.916285455,-87.68658527,5
13048254,jg230782,2023-04-19t18:00:00.000,034xx w leland ave,0910,motor vehicle theft,automobile,street,False,False,1723,17,14,07,1152428.0,1931013.0,2023,2023-04-26t16:53:52.000,41.966564772,-87.714930821,4
13048135,jg230657,2023-04-19t18:00:00.000,002xx w superior st,0917,motor vehicle theft,"cycle, scooter, bike with vin",street,False,False,1831,18,8,07,1174432.0,1905316.0,2023,2023-04-26t16:53:52.000,41.895586947,-87.634795808,4
13047519,jg229964,2023-04-19t18:00:00.000,032xx w madison st,0910,motor vehicle theft,automobile,street,False,False,1124,11,27,07,1154843.0,1899836.0,2023,2023-04-26t16:53:52.000,41.880964405,-87.706888649,4
13048530,jg231253,2023-04-19t18:00:00.000,044xx n malden st,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,1913,19,3,07,1166743.0,1929560.0,2023,2023-04-26t16:53:52.000,41.962282104,-87.662338732,4
13047766,jg230199,2023-04-19t18:00:00.000,012xx s michigan ave,0560,assault,simple,restaurant,False,False,131,1,33,08a,1177418.0,1894937.0,2023,2023-04-26t16:53:52.000,41.86703917,-87.624144053,5
13047625,jg230094,2023-04-19t18:00:00.000,046xx s vincennes ave,0486,battery,domestic battery simple,residence,False,True,221,2,38,08b,1180401.0,1874451.0,2023,2023-04-26t16:53:52.000,41.810756035,-87.613823211,5
13047939,jg230374,2023-04-19t18:00:00.000,035xx n janssen ave,0910,motor vehicle theft,automobile,street,False,False,1922,19,6,07,1166012.0,1923558.0,2023,2023-04-26t16:53:52.000,41.945828032,-87.665198352,4
13049224,jg231712,2023-04-19t18:00:00.000,078xx s halsted st,0910,motor vehicle theft,automobile,vacant lot / land,False,False,621,6,71,07,1172329.0,1852812.0,2023,2023-04-26t16:53:52.000,41.751557787,-87.644066569,4
13048223,jg230418,2023-04-19t18:00:00.000,053xx s christiana ave,0810,theft,over $500,street,False,False,822,8,63,06,1154952.0,1869019.0,2023,2023-04-26t16:53:52.000,41.796396634,-87.707313151,4
13050019,jg231917,2023-04-19t18:00:00.000,038xx n normandy ave,0312,robbery,armed - knife / cutting instrument,apartment,False,False,1632,16,17,03,1130843.0,1924606.0,2023,2023-04-26t16:53:52.000,41.949383354,-87.794444909,4
13049429,jg232037,2023-04-19t18:00:00.000,003xx n laflin st,0810,theft,over $500,street,False,False,1215,12,28,06,1166406.0,1902408.0,2023,2023-04-26t16:53:52.000,41.887782713,-87.664356553,4
13047438,jg229929,2023-04-19t17:51:00.000,105xx s racine ave,0486,battery,domestic battery simple,residence,False,True,2232,22,73,08b,1170188.0,1834979.0,2023,2023-04-26t16:53:52.000,41.702668251,-87.652429236,5
13047500,jg229948,2023-04-19t17:50:00.000,0000x n leclaire ave,1822,narcotics,manufacture / deliver - cannabis over 10 grams,sidewalk,True,False,1533,15,25,18,1142387.0,1899664.0,2023,2023-04-26t16:53:52.000,41.880732804,-87.752630983,5
13047400,jg229927,2023-04-19t17:49:00.000,065xx n ashland ave,1477,weapons violation,reckless firearm discharge,alley,False,False,2432,24,1,15,1164426.0,1943499.0,2023,2023-04-26t16:53:52.000,42.000580656,-87.670460774,5
13047422,jg229950,2023-04-19t17:44:00.000,012xx w 81st st,143a,weapons violation,unlawful possession - handgun,sidewalk,False,False,613,6,71,15,1169292.0,1851066.0,2023,2023-04-26t16:53:52.000,41.746832751,-87.65524615,5
13050376,jg230005,2023-04-19t17:44:00.000,079xx s parnell ave,0486,battery,domestic battery simple,apartment,False,True,621,6,44,08b,1174008.0,1852309.0,2023,2023-04-26t16:53:52.000,41.750140416,-87.637928748,5
13047507,jg229963,2023-04-19t17:43:00.000,033xx n western ave,0860,theft,retail theft,department store,False,False,1921,19,5,06,1159785.0,1922188.0,2023,2023-04-26t16:53:52.000,41.942199582,-87.688124523,4
13047452,jg230012,2023-04-19t17:40:00.000,027xx n austin ave,0810,theft,over $500,other (specify),False,False,2514,25,19,06,1135928.0,1917517.0,2023,2023-04-26t16:53:52.000,41.929841124,-87.775922295,4
13047630,jg229955,2023-04-19t17:32:00.000,024xx w chicago ave,0860,theft,retail theft,drug store,False,False,1221,12,24,06,1160005.0,1905256.0,2023,2023-04-26t16:53:52.000,41.895732399,-87.687784384,4
13047632,jg229909,2023-04-19t17:30:00.000,015xx e 82nd st,1310,criminal damage,to property,apartment,False,False,411,4,45,14,1187784.0,1850915.0,2023,2023-04-26t16:53:52.000,41.745998523,-87.587492215,5
13047926,jg230312,2023-04-19t17:30:00.000,063xx n wayne ave,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,2433,24,77,07,1166144.0,1942233.0,2023,2023-04-26t16:53:52.000,41.997070055,-87.664177015,4
13048325,jg230809,2023-04-19t17:30:00.000,015xx w fulton st,0810,theft,over $500,street,False,False,1215,12,28,06,1165989.0,1901945.0,2023,2023-04-26t16:53:52.000,41.886521117,-87.66590113,4
